,id,property_code,property_name,property_name_cn,attributes,annotation,category_code,crowd_stat,category_type,property_type,serial_number,simplified_attribute,source_relation,source_relation_term,source_relation_attribute,source_entity_attribute,create_user,create_time,modify_user,modify_time,del_stat,version_no,identify_type
144,154,10a5120400b0000a,cost,建设成本,,,1095120400000002,0,0,0,999,0,,,,,test_user,2023-04-17 11:16:38,admin,2025-03-03 13:32:36,0,0,
145,155,10a512050020000c,duration,持有时长,,,1095120500000005,0,0,0,3,0,,,,,test_user,2023-04-17 11:16:39,guochengjie,2025-03-03 13:32:36,0,0,
146,156,10a5120500300002,end_time,持有结束时间,,,1095120500000005,0,0,0,999,0,,,,,test_user,2023-04-17 11:16:39,admin,2025-03-03 13:32:36,1,0,
147,157,10a5120500400005,source,来源方式,"自建, 购买, 赠与, 奖励, 分配",,1095120500000005,0,0,0,4,0,,,,,test_user,2023-04-17 11:16:40,guochengjie,2025-03-03 13:32:36,0,0,
148,158,10a5120500500008,acquisition_cost,获取成本,,,1095120500000005,0,0,0,999,0,,,,,system_user,2023-04-17 11:16:41,admin,2025-03-03 13:32:36,1,0,
149,159,10a512050060000b,cost_of_ownership,拥有成本,,,1095120500000005,0,0,0,999,0,,,,,system_user,2023-04-17 11:16:41,admin,2025-03-03 13:32:36,1,0,
150,160,10a5120500700001,scope_of_authority,权限范畴,"拥有权, 使用权",,1095120500000005,0,0,0,5,0,,,,,system_user,2023-04-17 11:16:42,guochengjie,2025-03-03 13:32:36,0,0,
151,161,10a5120500800004,use,用途,"居住, 租赁, 生产",,1095120500000005,0,0,0,6,0,,,,,system_user,2023-04-17 11:16:42,guochengjie,2025-03-03 13:32:36,0,0,
152,162,10a5120500900007,evaluation,评估结果,"合法, 违法",,1095120500000005,0,0,0,7,0,,,,,test_user,2023-04-17 11:16:43,guochengjie,2025-03-03 13:32:36,1,0,
153,163,10a5120600200002,time,时间,,,1095120600000008,0,0,0,999,0,,,,,system_user,2023-04-17 11:16:43,system_user,2025-04-08 15:54:15,1,0,
154,164,10a5120600300005,end_time,结束时间,,,1095120600000008,0,0,0,999,0,,,,,system_user,2023-04-17 11:16:44,system_user,2025-04-08 15:54:15,1,0,
155,165,10a5120600400008,type,类型,"抵押, 出让, 捐赠",,1095120600000008,0,0,0,999,0,,,,,system_user,2023-04-17 11:16:44,system_user,2025-04-08 15:54:15,1,0,
156,166,10a512060050000b,motivation,动因,"变现需求, 福利捐赠, 废弃处理",,1095120600000008,0,0,0,999,0,,,,,system_user,2023-04-17 11:16:45,system_user,2025-04-08 15:54:15,1,0,
157,167,10a5120600600001,evaluation,评估,"合法, 违法",,1095120600000008,0,0,0,999,0,,,,,system_user,2023-04-17 11:16:46,system_user,2025-04-08 15:54:15,1,0,
158,168,10a5120600700004,mode,方式,"拍卖, 招标, 挂牌",,1095120600000008,0,0,0,999,0,,,,,system_user,2023-04-17 11:16:46,system_user,2025-04-08 15:54:15,1,0,
159,169,10a5120600800007,result,结果,"现金, 荣誉",,1095120600000008,0,0,0,999,0,,,,,system_user,2023-04-17 11:16:47,system_user,2025-04-08 15:54:15,1,0,
160,170,10a512060090000a,cost,成本,,,1095120600000008,0,0,0,999,0,,,,,system_user,2023-04-17 11:16:47,system_user,2025-04-08 15:54:15,1,0,
161,171,10a5120600a00000,type_of_right,权利类型,"使用权, 拥有权,",,1095120600000008,0,0,0,999,0,,,,,system_user,2023-04-17 11:16:48,system_user,2025-04-08 15:54:15,1,0,
162,172,10a5120600b00003,state,状态,"合同签订中, 权属登记中, 租赁中, 租约到期",,1095120600000008,0,0,0,999,0,,,,,system_user,2023-04-17 11:16:48,system_user,2025-04-08 15:54:15,1,0,
163,173,10a5120700200005,duration,管理年限,,,109512070000000b,0,0,0,999,0,,,,,test_user,2023-04-17 11:16:49,admin,2025-03-03 13:32:36,0,0,
164,174,10a5120700300008,end_time,管理结束时间,,,109512070000000b,0,0,0,999,0,,,,,test_user,2023-04-17 11:16:50,admin,2025-03-03 13:32:36,1,0,
165,175,10a512070040000b,type,管理类型,"直接, 间接",,109512070000000b,0,0,0,999,0,,,,,test_user,2023-04-17 11:16:50,admin,2025-03-03 13:32:36,0,0,
166,176,10a5120700500001,scope_of_authority,权限范畴,"合规进出, 合规行为",,109512070000000b,0,0,0,999,0,,,,,zstx,2023-04-17 11:16:51,zstx,2025-03-03 13:32:36,0,0,
167,177,10a5120700600004,mode,管理方式,"远程监控, 文件审阅, 定期抽检, 现场督办",,109512070000000b,0,0,0,999,0,,,,,test_user,2023-04-17 11:16:51,admin,2025-03-03 13:32:36,0,0,
168,178,10a5120700700007,tool,管理工具,"防疫工作服, 消杀喷壶, 防疫封条, 摄像头, 移动终端设备, CIM平台, 数字楼宇系统",,109512070000000b,0,0,0,999,0,,,,,test_user,2023-04-17 11:16:52,admin,2025-03-03 13:32:36,0,0,
169,179,10a512070080000a,evaluation_result,评估结果,"合格, 不合格",,109512070000000b,0,0,0,999,0,,,,,system_user,2023-04-17 11:16:52,qidekang,2025-03-03 13:32:36,1,0,
170,180,10a5120700900000,responsibility,管理职责,"管控, 监测, 督导",,109512070000000b,0,0,0,999,0,,,,,test_user,2023-04-17 11:16:53,admin,2025-03-03 13:32:36,0,0,
171,181,10a5120700a00003,role,管理角色,"社区管理员, 防疫人员, 停车场管理员",,109512070000000b,0,0,0,999,0,,,,,test_user,2023-04-17 11:16:53,admin,2025-06-17 16:54:59,1,0,
172,182,10a5120700b00006,cost,管理成本,,,109512070000000b,0,0,0,999,0,,,,,test_user,2023-04-17 11:16:54,admin,2025-03-03 13:32:36,0,0,
173,183,10a5120700c00009,source_of_power,权力来源,"法律赋予, 机构授予",,109512070000000b,0,0,0,999,0,,,,,system_user,2023-04-17 11:16:55,system_user,2025-03-03 13:32:36,0,0,
174,184,10a5120800200008,duration,维护时长,,,1095120800000001,0,0,0,999,0,,,,,test_user,2023-04-17 11:16:55,admin,2025-03-03 13:32:36,0,0,
175,185,10a512080030000b,end_time,结束时间,,,1095120800000001,0,0,0,999,0,,,,,system_user,2023-04-17 11:16:56,admin,2025-03-03 13:32:36,1,0,
176,186,10a5120800400001,cost,维护成本,,,1095120800000001,0,0,0,999,0,,,,,test_user,2023-04-17 11:16:56,admin,2025-03-03 13:32:36,0,0,
177,187,10a5120800500004,evaluation,评估结果,"优, 良, 合格, 不合格",,1095120800000001,0,0,0,999,0,,,,,test_user,2023-04-17 11:16:57,admin,2025-03-03 13:32:36,0,0,
178,188,10a5120800600007,tool,使用工具,"消杀喷壶, 记录本, 清洁工具, 耗材, 防护用品",,1095120800000001,0,0,0,999,0,,,,,test_user,2023-04-17 11:16:57,admin,2025-03-03 13:32:36,0,0,
179,189,10a512080070000a,role,角色,"消杀员, 排查员",,1095120800000001,0,0,0,999,0,,,,,system_user,2023-04-17 11:16:58,system_user,2025-06-17 16:54:59,1,0,
180,190,10a5120800800000,frequency,维护频次,"一天一次, 每周一次",,1095120800000001,0,0,0,999,0,,,,,test_user,2023-04-17 11:16:59,admin,2025-03-03 13:32:36,0,0,
181,191,10a5120800900003,motivation,维护原因,"安全屏障, 公共安全, 公共卫生, 筛查病例",,1095120800000001,0,0,0,999,0,,,,,test_user,2023-04-17 11:16:59,admin,2025-03-03 13:32:36,0,0,
182,192,10a5120800a00006,skill_requirement,技能要求,"无, 初级工, 中级工, 高级工",,1095120800000001,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:00,system_user,2025-03-03 13:32:36,0,0,
183,193,10a5130100200001,cause,制造原因,"引发关注, 获取利益, 意识丧失, 报复社会",,1095130100000007,0,0,0,999,0,,,,,test_user,2023-04-17 11:17:00,admin,2025-03-03 13:32:36,0,0,
184,194,10a5130100300004,type,意图类型,"蓄意, 无意",,1095130100000007,0,0,0,999,0,,,,,test_user,2023-04-17 11:17:01,admin,2025-03-03 13:32:36,0,0,
185,195,10a5130100400007,degree_of_influence,影响程度,"高, 中, 低",,1095130100000007,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:01,system_user,2025-03-03 13:32:36,0,0,
186,196,10a513010050000a,role,角色,"发起人, 策划人",,1095130100000007,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:02,system_user,2025-06-17 16:54:59,1,0,
187,197,10a5130100600000,tool,使用工具,,简化属性，人物使用，物名称,1095130100000007,0,0,0,999,1,1095140300000001,109614031000a00a,,1065040000300008,test_user,2023-04-17 11:17:03,qidekang,2025-03-13 10:22:09,0,0,
188,198,10a5130100700003,process,当前进程,"策划, 筹备, 发起",,1095130100000007,0,0,0,999,0,,,,,test_user,2023-04-17 11:17:03,admin,2025-03-03 13:32:36,0,0,
189,199,10a5130100800006,cost,成本,,,1095130100000007,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:04,system_user,2025-03-03 13:32:36,0,0,
190,200,10a5130200200004,motivation,参与原因,"宣传知识, 获取利益",,109513020000000a,0,0,0,999,0,,,,,test_user,2023-04-17 11:17:04,admin,2025-03-03 13:32:36,0,0,
191,201,10a5130200300007,mode,参与方式,"发表演讲, 现场指导, 进度推进",,109513020000000a,0,0,0,999,0,,,,,test_user,2023-04-17 11:17:05,admin,2025-03-03 13:32:36,0,0,
192,202,10a513020040000a,role,扮演角色,"主要, 辅助",,109513020000000a,0,0,0,999,0,,,,,test_user,2023-04-17 11:17:05,admin,2025-06-17 16:54:59,1,0,
193,203,10a5130200500000,cost,参与成本,,,109513020000000a,0,0,0,999,0,,,,,test_user,2023-04-17 11:17:06,admin,2025-03-03 13:32:36,0,0,
194,204,10a5130200600003,condition,参与条件,"职业技能, 行业影响力, 学术权威",,109513020000000a,0,0,0,999,0,,,,,test_user,2023-04-17 11:17:06,admin,2025-03-03 13:32:36,0,0,
195,205,10a5130200700006,result,最终结果,"提升影响力, 获取薪酬, 行政拘留",,109513020000000a,0,0,0,999,0,,,,,test_user,2023-04-17 11:17:07,admin,2025-03-03 13:32:36,0,0,
196,206,10a5130300200007,response_time,响应时间,,,1095130300000000,0,0,0,1,0,,,,,system_user,2023-04-17 11:17:08,guochengjie,2025-03-03 13:32:36,0,0,
197,207,10a513030030000a,process,当前进程,"接受任务, 到达现场, 了解情况, 纠纷调解",,1095130300000000,0,0,0,2,0,,,,,test_user,2023-04-17 11:17:08,guochengjie,2025-05-23 13:56:28,0,0,
198,208,10a5130300400000,result,处置结论,"罚款, 关押, 奖励, 举报, 移交, 下发",,1095130300000000,0,0,0,3,0,,,,,test_user,2023-04-17 11:17:09,guochengjie,2025-03-03 13:32:36,0,0,
199,209,10a5130300500003,mode,处置方式,"线上, 线下",,1095130300000000,0,0,0,5,0,,,,,test_user,2023-04-17 11:17:09,guochengjie,2025-03-03 13:32:36,0,0,
200,210,10a5130300600006,tool,处置工具,"防爆盾, 移动终端, 执法记录仪",,1095130300000000,0,0,0,6,1,1095140300000001,109614031000a00a,,1065040000300008,test_user,2023-04-17 11:17:10,guochengjie,2025-03-17 19:26:59,0,0,
201,211,10a5130300700009,evaluation_result,评估结果,"合规处置, 违规处置",,1095130300000000,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:10,qidekang,2025-03-03 13:32:36,1,0,
202,212,10a513040020000a,type,监管类型,"合规, 安全",,1095130400000003,0,0,0,999,0,,,,,test_user,2023-04-17 11:17:11,admin,2025-03-03 13:32:36,0,0,
203,213,10a5130400300000,mode,监管方式,"远程监控, 定期抽检, 现场督办",,1095130400000003,0,0,0,999,0,,,,,test_user,2023-04-17 11:17:11,admin,2025-03-03 13:32:36,0,0,
204,214,10a5130400400003,scope_of_authority,权限范畴,,,1095130400000003,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:12,system_user,2025-03-03 13:32:36,0,0,
205,215,10a5130400500006,tool,监管工具,,简化属性，人物使用，物名称,1095130400000003,0,0,0,999,1,1095140300000001,109614031000a00a,,1065040000300008,test_user,2023-04-17 11:17:13,qidekang,2025-03-13 10:22:48,0,0,
206,216,10a5130400600009,cost,监管成本,,,1095130400000003,0,0,0,999,0,,,,,test_user,2023-04-17 11:17:13,admin,2025-03-03 13:32:36,0,0,
207,217,10a513040070000c,monitoring_result,监管结果,,,1095130400000003,0,0,0,999,0,,,,,test_user,2023-04-17 11:17:14,guochengjie,2025-03-03 13:32:36,0,0,
208,218,10a5130400800002,frequency,监管频次,"一小时一次, 一天一次",,1095130400000003,0,0,0,999,0,,,,,test_user,2023-04-17 11:17:14,admin,2025-03-03 13:32:36,0,0,
209,219,10a5140100200002,duration,耗费时长,,,1095140100000008,0,0,0,1,0,,,,,test_user,2023-04-17 11:17:15,guochengjie,2025-03-03 13:32:36,0,0,
210,220,10a5140100300005,end_time,完成时间,,,1095140100000008,0,0,0,999,0,,,,,test_user,2023-04-17 11:17:15,admin,2025-03-03 13:32:36,1,0,
211,221,10a5140100400008,creative_type,创意类型,"原创性, 改进型",,1095140100000008,0,0,0,2,0,,,,,system_user,2023-04-17 11:17:16,guochengjie,2025-03-03 13:32:36,0,0,
212,222,10a514010050000b,design_style,设计风格,"抽象派, 现代派, 中国风, 简约风",,1095140100000008,0,0,0,4,0,,,,,system_user,2023-04-17 11:17:16,guochengjie,2025-03-03 13:32:36,0,0,
213,223,10a5140100600001,role,角色,"总设计, 总执行, 小组长, 绘图员",,1095140100000008,0,0,0,5,0,,,,,system_user,2023-04-17 11:17:17,guochengjie,2025-06-17 16:54:59,1,0,
214,224,10a5140100700004,evaluation_result,评估结果,"优秀, 一般, 普通",,1095140100000008,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:18,qidekang,2025-03-03 13:32:36,1,0,
215,225,10a5140100800007,source,来源,"公开招标, 定向邀请, 民间征集",,1095140100000008,0,0,0,3,0,,,,,system_user,2023-04-17 11:17:18,guochengjie,2025-03-03 13:32:36,0,0,
216,226,10a514010090000a,influence,影响,"舆论热议, 获取关注度",,1095140100000008,0,0,0,7,0,,,,,system_user,2023-04-17 11:17:19,guochengjie,2025-03-03 13:32:36,0,0,
217,227,10a5140100a00000,process,进程,"预调研, 草图设计, 局部细化, 完善迭代",,1095140100000008,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:19,guochengjie,2025-03-03 13:32:36,1,0,
218,228,10a5140200200005,duration,耗费时长,,,109514020000000b,0,0,0,3,0,,,,,test_user,2023-04-17 11:17:20,guochengjie,2025-03-03 13:32:36,0,0,
219,229,10a5140200300008,end_time,完成时间,,,109514020000000b,0,0,0,999,0,,,,,test_user,2023-04-17 11:17:20,admin,2025-03-03 13:32:36,1,0,
220,230,10a514020040000b,automation_level,工艺水平,"纯手工, 半自动, 全自动",,109514020000000b,0,0,0,4,0,,,,,test_user,2023-04-17 11:17:21,guochengjie,2025-05-23 13:57:04,0,0,
221,231,10a5140200500001,technology,使用工艺,"陶制, 绘画, 木工",,109514020000000b,0,0,0,5,0,,,,,test_user,2023-04-17 11:17:22,guochengjie,2025-03-03 13:32:36,0,0,
222,232,10a5140200600004,tool,使用工具,,简化属性，人物使用，物名称,109514020000000b,0,0,0,6,1,1095140300000001,109614031000a00a,,1065040000300008,test_user,2023-04-17 11:17:22,qidekang,2025-03-13 10:22:37,0,0,
223,233,10a5140200700007,cost,成本,,,109514020000000b,0,0,0,7,0,,,,,system_user,2023-04-17 11:17:23,guochengjie,2025-03-03 13:32:36,0,0,
224,234,10a514020080000a,income,收益,"薪酬, 声誉",,109514020000000b,0,0,0,8,0,,,,,system_user,2023-04-17 11:17:23,guochengjie,2025-03-03 13:32:36,0,0,
225,235,10a5140200900000,evaluation_result,评估结果,"优秀, 良, 待提升",,109514020000000b,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:24,qidekang,2025-03-03 13:32:36,1,0,
226,236,10a5140200a00003,process,制造进程,"完成10%, 完成90%",,109514020000000b,0,0,0,8,0,,,,,test_user,2023-04-17 11:17:24,guochengjie,2025-03-03 13:32:36,1,0,
227,237,10a5140300200008,duration,使用时长,,,1095140300000001,0,0,0,2,0,,,,,test_user,2023-04-17 11:17:25,guochengjie,2025-03-03 13:32:36,0,0,
228,238,10a514030030000b,end_time,结束时间,,,1095140300000001,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:25,admin,2025-03-03 13:32:36,1,0,
229,239,10a5140300400001,type,类型,"生产, 服务，乘坐",,1095140300000001,0,0,0,4,0,,,,,zstx,2023-04-17 11:17:26,guochengjie,2025-03-03 13:32:36,0,0,
230,240,10a5140300500004,motivation,使用目的,"时间效率, 经济成本, 人力节省, 舒适度, 情感因素",,1095140300000001,0,0,0,5,0,,,,,test_user,2023-04-17 11:17:26,guochengjie,2025-03-03 13:32:36,0,0,
231,241,10a5140300600007,cost,使用成本,,,1095140300000001,0,0,0,6,0,,,,,test_user,2023-04-17 11:17:27,guochengjie,2025-03-03 13:32:36,0,0,
232,242,10a514030070000a,skill_requirement,技能要求,"驾驶证, 执业医师证",,1095140300000001,0,0,0,7,0,,,,,system_user,2023-04-17 11:17:28,guochengjie,2025-03-03 13:32:36,0,0,
233,243,10a5140300800000,proficiency,熟练程度,专业，熟练，不熟练,,1095140300000001,0,0,0,8,0,,,,,test_user,2023-04-17 11:17:28,guochengjie,2025-03-03 13:32:36,0,0,
234,244,10a514040020000b,duration,持有时长,,,1095140400000004,0,0,0,3,0,,,,,test_user,2023-04-17 11:17:29,guochengjie,2025-03-03 13:32:36,0,0,
235,245,10a5140400300001,end_time,结束时间,,,1095140400000004,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:29,admin,2025-03-03 13:32:36,1,0,
236,246,10a5140400400004,source,来源,"奖励, 购买, 赠与, 奖励, 行政授予（身份证等）, 申请获取",,1095140400000004,0,0,0,6,0,,,,,system_user,2023-04-17 11:17:30,guochengjie,2025-03-03 13:32:36,0,0,
237,247,10a5140400500007,acquisition_cost,获取成本,,,1095140400000004,0,0,0,7,0,,,,,system_user,2023-04-17 11:17:30,guochengjie,2025-03-03 13:32:36,0,0,
238,248,10a514040060000a,cost_of_ownership,持有成本,,,1095140400000004,0,0,0,8,0,,,,,test_user,2023-04-17 11:17:31,guochengjie,2025-03-03 13:32:36,0,0,
239,249,10a5140400700000,evaluation,评估结果,"合规, 违规",,1095140400000004,0,0,0,4,0,,,,,test_user,2023-04-17 11:17:32,qidekang,2025-03-03 13:32:36,1,0,
240,250,10a5140400800003,type,类型,,,1095140400000004,0,0,0,9,0,,,,,test_user,2023-04-17 11:17:32,guochengjie,2025-03-03 13:32:36,0,0,
241,251,10a5140500200001,time,时间,,,1095140500000007,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:33,system_user,2025-04-08 15:54:15,1,0,
242,252,10a5140500300004,end_time,结束时间,,,1095140500000007,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:33,system_user,2025-04-08 15:54:15,1,0,
243,253,10a5140500400007,type,类型,"抵押, 出让, 卖出, 捐赠, 赠送",,1095140500000007,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:34,system_user,2025-04-08 15:54:15,1,0,
244,254,10a514050050000a,motivation,动因,"变现需求, 公益事业, 闲置处理",,1095140500000007,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:34,system_user,2025-04-08 15:54:15,1,0,
245,255,10a5140500600000,result,结果,"现金, 荣誉",,1095140500000007,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:35,system_user,2025-04-08 15:54:15,1,0,
246,256,10a5140500700003,cost,成本,,,1095140500000007,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:35,system_user,2025-04-08 15:54:15,1,0,
247,257,10a5140500800006,evaluation,评估,"合法, 违法",,1095140500000007,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:36,system_user,2025-04-08 15:54:15,1,0,
248,258,10a5140500900009,mode,方式,"拍卖, 招标, 挂牌",,1095140500000007,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:36,system_user,2025-04-08 15:54:15,1,0,
249,259,10a5140500a0000c,type_of_right,权利类型,"使用权, 拥有权,",,1095140500000007,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:37,system_user,2025-04-08 15:54:15,1,0,
250,260,10a5140500b00002,process,进程,"合同签订中, 权属登记中, 租赁中, 租约到期",,1095140500000007,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:38,system_user,2025-04-08 15:54:15,1,0,
251,261,10a5140600200004,duration,管理年限,,,109514060000000a,0,0,0,2,0,,,,,test_user,2023-04-17 11:17:38,guochengjie,2025-03-03 13:32:36,0,0,
252,262,10a5140600300007,end_time,结束时间,,,109514060000000a,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:39,admin,2025-03-03 13:32:36,1,0,
253,263,10a514060040000a,type,管理类型,"直接管理, 间接管理",,109514060000000a,0,0,0,4,0,,,,,test_user,2023-04-17 11:17:39,guochengjie,2025-03-03 13:32:36,0,0,
254,264,10a5140600500000,scope_of_authority,权限范畴,"使用权, 审核权",,109514060000000a,0,0,0,5,0,,,,,system_user,2023-04-17 11:17:40,guochengjie,2025-03-03 13:32:36,0,0,
255,265,10a5140600600003,mode,管理方式,"远程监控, 文件审阅, 定期抽检, 现场督办",,109514060000000a,0,0,0,6,0,,,,,test_user,2023-04-17 11:17:40,guochengjie,2025-03-03 13:32:36,0,0,
256,266,10a5140600700006,cost,成本,,,109514060000000a,0,0,0,7,0,,,,,system_user,2023-04-17 11:17:41,guochengjie,2025-03-03 13:32:36,0,0,
257,267,10a5140600800009,evaluation_result,评估结果,"合格, 不合格,",,109514060000000a,0,0,0,999,0,,,,,system_user,2023-04-17 11:17:41,qidekang,2025-03-03 13:32:36,1,0,
258,268,10a514060090000c,source_of_power,权力来源,"法律赋予, 机构授予",,109514060000000a,0,0,0,8,0,,,,,system_user,2023-04-17 11:17:42,guochengjie,2025-03-03 13:32:36,1,0,
259,269,10a5140600a00002,role,角色,"社区管理员, 防疫人员, 停车场管理员, 交警",,109514060000000a,0,0,0,9,0,,,,,system_user,2023-04-17 11:17:43,guochengjie,2025-06-17 16:54:59,1,0,
260,270,10a5140600b00005,measure,管理措施,"制定政策, 开具罚单, 扣押车辆",,109514060000000a,0,0,0,10,0,,,,,test_user,2023-04-17 11:17:43,guochengjie,2025-03-03 13:32:36,0,0,
261,271,10a5140600c00008,resultant_product,结果产物,"管理日志, 安装报告, 维修报告",,109514060000000a,0,0,0,11,0,,,,,system_user,2023-04-17 11:17:44,guochengjie,2025-03-03 13:32:36,0,0,
