"id","tag_code","tag_name","parent_tag_code","type","description","visible","serial_number","create_user","create_time","modify_user","modify_time","del_stat","version_no"
"1654","1000120","公共法律服务规划","1007","terminalNode","拟订公共法律服务体系建设规划，统筹城乡、区域法律服务资源。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1655","1000121","法律服务管理","1007","terminalNode","指导律师、法律援助、司法鉴定、公证、仲裁等法律服务的管理工作。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1656","1000122","法律职业资格考试","1007","terminalNode","负责组织国家统一法律职业资格考试的考务工作。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1657","1000123","警务装备管理","1007","terminalNode","指导本系统枪支、弹药、服装、警车等管理工作。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1658","1000124","法治人才队伍建设","1007","terminalNode","规划、协调、指导本市法治人才队伍建设，监督本系统队伍建设和警务管理。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1659","1000125","监狱管理","1007","terminalNode","管理监狱管理局和戒毒管理局。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1660","1008","财政","0","parentNode",,NULL,"7","system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1661","1000126","财政法规贯彻落实","1008","terminalNode","贯彻落实国家关于财政、财务、会计管理的法律法规、规章和政策并监督执行。起草相关地方性法规草案、政府规章草案。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1662","1000127","财政发展规划制定","1008","terminalNode","拟订财政发展规划、政策和改革方案并组织实施。分析预测收入形势，参与制定重大经济政策，提出运用财税政策对经济运行实施调控和综合平衡财力的建议。拟订并执行市与区、国家与企业的分配政策，完善鼓励公益事业发展的财税政策。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1663","1000128","市级财政收支管理","1008","terminalNode","负责管理各项财政收支。编制年度预决算草案并组织执行。组织制定经费开支标准、定额，审核批复部门（单位）的年度预决算。受政府委托，向人民代表大会及其常务委员会报告财政预算、执行和决算等情况。完善转移支付制度。负责政府预决算公开。负责办理和监督市级财政的经济发展支出、市级政府性投资项目的财政拨款，参与拟订基建投资有关政策，制定基建财务管理制度。承担预算评审管理工作。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1664","1000129","税收政策制定","1008","terminalNode","负责组织起草有关税收地方性法规草案、政府规章草案及实施办法和税收政策调整方案。提出关税和进口税收政策的建议，参与制定关税政策的相关研究工作。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1665","1000130","非税收入管理","1008","terminalNode","按分工负责政府非税收入管理。负责政府性基金管理，按规定管理行政事业性收费。管理财政票据。制定彩票管理有关办法，监管彩票市场，按规定管理彩票资金。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1666","1000131","国库管理","1008","terminalNode","组织制定国库管理制度、国库集中收付制度，指导和监督本市国库业务，负责国库现金管理的有关工作。制定政府财务报告编制办法并组织实施。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1667","1000132","政府采购管理","1008","terminalNode","拟订政府采购政策制度并监督管理。承担部门行政执法用车、特种专业技术用车定编工作。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1668","1000133","债务管理","1008","terminalNode","贯彻执行政府国内债务管理制度和政策。依法制定政府债务管理制度和办法。编制政府债余额限额计划。依法依规拟订政府防范债务风险的措施。管理外国政府和国际金融组织对本地的贷款业务。对金融机构实施财务监管。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1669","1000134","国有资产管理","1008","terminalNode","牵头编制国有资产管理情况报告。根据政府授权，集中统一履行本市国有金融资本出资人职责。拟订行政事业单位国有资产管理规章制度并组织实施，制定需要全市统一规定的开支标准和支出政策。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1670","1000135","国有资本预算管理","1008","terminalNode","负责审核并汇总编制全市国有资本经营预决算草案，制定国有资本经营预算的制度和办法，收取市级企业国有资本收益。组织实施企业财务制度，参与拟订企业国有资产管理相关制度。负责财政预算内行政事业单位和社会团体的非贸易外汇的管理。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1671","1000136","社会保险基金管理","1008","terminalNode","负责审核并汇总编制全市社会保险基金预决算草案，会同有关部门拟订有关资金（基金）的财务管理制度，承担社会保险基金财政监管工作，承担社会保障基金管理有关工作。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1672","1000137","会计工作管理","1008","terminalNode","负责管理本市会计工作，监督和规范会计行为，执行国家统一的会计制度，指导和监督注册会计师和会计师事务所的业务，指导和管理社会审计。依法管理资产评估有关工作。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1673","1000138","预算绩效管理","1008","terminalNode","负责全面实施预算绩效管理工作，研究完善本市财政支出绩效评价制度和评价体系。反映财政收支管理中的重大问题。提出加强财政管理的政策性建议。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1674","1009","人社","0","parentNode",,NULL,"8","system_user","2024-11-11 14:40:06","xiexinyu","2024-11-12 07:53:47","0","0"
"1675","1000139","人力资源法规贯彻落实","1009","terminalNode","贯彻落实国家关于人力资源和社会保障方面的法律法规、规章和政策，起草本市相关地方性法规草案、政府规章草案。拟订人力资源和社会保障事业发展规划，并组织实施和监督检查。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1676","1000140","人力资源市场发展规划","1009","terminalNode","拟订本市人力资源市场发展规划和人力资源流动政策并组织实施，建立统一规范的人力资源市场并依法管理，促进人力资源合理流动、有效配置。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1677","1000141","就业促进","1009","terminalNode","负责本市促进就业工作。拟订统筹城乡就业发展规划，完善公共就业服务体系，会同有关部门研究拟订促进就业创业政策，制定就业困难群体就业援助政策，组织拟订公益性岗位开发管理政策。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1678","1000142","职业资格制度管理","1009","terminalNode","拟订并落实职业资格制度和职业技能等级评价相关政策，统筹建立面向城乡劳动者的职业培训制度。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1679","1000143","高校毕业生就业政策","1009","terminalNode","牵头拟订高校毕业生就业政策，会同有关部门拟订技能人才培养和激励政策。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1680","1000144","社会保障体系建设","1009","terminalNode","统筹建立覆盖城乡的养老、失业、工伤社会保障体系。拟订本市城乡社会保险及补充保险政策和标准并组织实施。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1681","1000145","社会保险基金管理","1009","terminalNode","会同有关部门拟订社会保险及补充保险基金管理和监督制度，参与拟订本市社会保障基金投资政策。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1682","1000146","就业和社保基金预警","1009","terminalNode","负责本市就业、失业、社会保险基金预测预警和信息引导，拟订应对预案，实施预防、调节和控制。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1683","1000147","事业单位工资福利管理","1009","terminalNode","负责事业单位人员工资、福利的综合管理和分配制度改革工作。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1684","1000148","事业单位离退休政策","1009","terminalNode","拟订事业单位人员离退休等政策并组织实施。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1685","1000149","人事制度改革","1009","terminalNode","会同有关部门指导本市事业单位人事制度改革，拟订事业单位人员管理政策。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1686","1000150","专业技术人员管理","1009","terminalNode","拟订专业技术人员管理和继续教育政策，牵头推进深化职称制度改革工作。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1687","1000151","积分落户管理","1009","terminalNode","研究拟订积分落户管理实施细则和操作规范并组织落实。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1688","1000152","外国人就业管理","1009","terminalNode","拟订外国人在本地就业的政策、规划和管理办法并指导实施。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1689","1000153","农民工权益维护","1009","terminalNode","会同有关部门拟订本市农民工工作综合性政策和规划，推动落实农民工相关政策，协调解决重点难点问题，维护农民工合法权益。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1690","1000154","劳动关系协调","1009","terminalNode","统筹拟订本市劳动关系政策和劳动人事争议调解仲裁制度，完善劳动关系协调机制。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1691","1000155","工资收入分配调控","1009","terminalNode","拟订企业职工工资收入分配宏观调控政策。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1692","1000156","特殊劳动保护政策","1009","terminalNode","拟订消除非法使用童工政策、女工和未成年工特殊劳动保护政策。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1693","1000157","劳动保障监察","1009","terminalNode","组织实施劳动保障监察，协调劳动者维权工作，依法查处相关重大案件。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1694","1000158","社会保障卡管理","1009","terminalNode","统筹全市社会保障卡的发行、运用和管理工作。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1695","1000159","医保政策协作","1009","terminalNode","与市医保局建立工作机制，做好信息共享和政策衔接。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1696","1010","规划与自然资源","0","parentNode",,NULL,"9","system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1697","1000160","自然资源资产管理","1010","terminalNode","履行本市全民所有土地、矿产、森林、湿地、水等自然资源资产所有者职责和所有国土空间用途管制职责。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1698","1000161","法规政策落实","1010","terminalNode","贯彻落实国家关于自然资源和国土空间规划及测绘、勘察设计管理等方面的法律法规、规章和政策，起草相关地方性法规、政府规章草案，制定相关管理规范和技术标准并监督检查执行情况。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
"1699","1000162","空间规划体系建立","1010","terminalNode","负责建立本市空间规划体系。推进主体功能区战略和制度，组织编制国土空间规划和专项规划。",NULL,NULL,"system_user","2024-11-11 14:40:06","xiexinyu","2024-11-11 14:40:06","0","0"
